mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__class_weight,param_model__max_depth,param_model__min_samples_leaf,param_model__min_samples_split,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0.01785119374593099,0.0008633039264057737,0.022284428278605144,0.00073141497507183,,15,11,9,"{'model__class_weight': None, 'model__max_depth': 15, 'model__min_samples_leaf': 11, 'model__min_samples_split': 9}",0.9539473684210527,0.9078947368421053,0.9205298013245033,0.9274573021958871,0.019428568656814492,4,0.9541683806389688,0.907169634489222,0.9212545203433754,0.9275308451571888,0.01969373377140473,4,0.9689750692520775,0.9469067405355494,0.9568609022556391,0.957580904014422,0.009023731119837055,11
0.016854047775268555,0.0007441094144809909,0.0178988774617513,0.001850311785257366,,7,19,12,"{'model__class_weight': None, 'model__max_depth': 7, 'model__min_samples_leaf': 19, 'model__min_samples_split': 12}",0.9144736842105263,0.9013157894736842,0.9205298013245033,0.9121064250029046,0.008020702378549615,16,0.9131955975141137,0.8998410740547463,0.9212545203433754,0.9114303973040784,0.008830661331411587,16,0.9780240073868882,0.9391505078485687,0.9705827067669174,0.9625857406674582,0.016847370550244295,4
0.01779770851135254,0.0018960540064632448,0.022716601689656574,0.009161744013220952,,4,8,4,"{'model__class_weight': None, 'model__max_depth': 4, 'model__min_samples_leaf': 8, 'model__min_samples_split': 4}",0.9342105263157895,0.8947368421052632,0.9271523178807947,0.918699895433949,0.017187699481568067,11,0.933390022675737,0.8928911759100439,0.927014875907078,0.9177653581642863,0.01778021993102518,15,0.9609418282548476,0.9513388734995383,0.9531015037593985,0.9551274018379282,0.004173917606324003,14
0.031082550684611004,0.008478470511201017,0.018357356389363606,0.0040592071459523826,balanced,2,12,7,"{'model__class_weight': 'balanced', 'model__max_depth': 2, 'model__min_samples_leaf': 12, 'model__min_samples_split': 7}",0.9407894736842105,0.9276315789473685,0.9337748344370861,0.934065295689555,0.005375613098729186,1,0.941369733098496,0.9275008108233331,0.9343787669528126,0.9344164369582139,0.005662026465298304,1,0.9764542936288089,0.9314866112650046,0.9515037593984964,0.9531482214307699,0.01839476928956869,16
0.015598217646280924,0.0018556383480717573,0.017756064732869465,0.0032789561611363902,balanced,1,12,13,"{'model__class_weight': 'balanced', 'model__max_depth': 1, 'model__min_samples_leaf': 12, 'model__min_samples_split': 13}",0.9144736842105263,0.9078947368421053,0.9006622516556292,0.9076768909027536,0.005640597482807837,18,0.9131955975141137,0.9067460317460319,0.9011611345582653,0.907034254606137,0.0049172742430291854,18,0.8964912280701753,0.8912280701754385,0.8990601503759399,0.8955931495405179,0.0032598853610564596,20
0.023073355356852215,0.007779284577036995,0.01710025469462077,0.0012531470478852808,,17,10,17,"{'model__class_weight': None, 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 17}",0.9539473684210527,0.9078947368421053,0.9205298013245033,0.9274573021958871,0.019428568656814492,4,0.9538641523421211,0.907169634489222,0.9212545203433754,0.9274294357249061,0.0195566132779592,5,0.9750692520775622,0.9473684210526316,0.9613721804511278,0.9612699511937738,0.011309047940586738,7
0.016150474548339844,0.00043382765897742294,0.019775946935017902,0.0016107006358691063,,15,19,13,"{'model__class_weight': None, 'model__max_depth': 15, 'model__min_samples_leaf': 19, 'model__min_samples_split': 13}",0.9144736842105263,0.9013157894736842,0.9205298013245033,0.9121064250029046,0.008020702378549615,16,0.9131955975141137,0.8998410740547463,0.9212545203433754,0.9114303973040784,0.008830661331411587,16,0.9780240073868882,0.9391505078485687,0.9705827067669174,0.9625857406674582,0.016847370550244295,4
0.01609659194946289,0.002799986500451745,0.016197919845581055,0.0006264352775050713,,3,5,8,"{'model__class_weight': None, 'model__max_depth': 3, 'model__min_samples_leaf': 5, 'model__min_samples_split': 8}",0.9276315789473685,0.8947368421052632,0.9470198675496688,0.9231294295341002,0.02158055759875289,6,0.9268995530463421,0.8923076923076924,0.9472027963384578,0.9221366805641641,0.022662477466041487,9,0.9617728531855956,0.9277008310249307,0.9541353383458647,0.9478696741854636,0.014598392241554315,17
0.01864457130432129,0.00259714825245591,0.0161892573038737,0.0007249475492404278,,9,7,19,"{'model__class_weight': None, 'model__max_depth': 9, 'model__min_samples_leaf': 7, 'model__min_samples_split': 19}",0.9473684210526315,0.8947368421052632,0.9205298013245033,0.920878354827466,0.021488165623300467,10,0.9473684210526315,0.8928911759100439,0.9212545203433754,0.9205047057686836,0.022246561172515528,10,0.96398891966759,0.9471837488457986,0.949906015037594,0.9536928945169943,0.00736472600671718,15
0.015335321426391602,0.0008269796471534335,0.016080379486083984,0.0008744309658717759,balanced,14,18,10,"{'model__class_weight': 'balanced', 'model__max_depth': 14, 'model__min_samples_leaf': 18, 'model__min_samples_split': 10}",0.9407894736842105,0.9144736842105263,0.9006622516556292,0.9186418031834553,0.016644887078061613,14,0.941369733098496,0.9151146945264593,0.9011611345582653,0.919215187394407,0.01666920074993455,12,0.9777469990766389,0.9556786703601107,0.9531954887218046,0.962207052719518,0.011035065242182897,6
